Time,Magnitude,Longitude,Latitude,Depth
23:43:50,1.7,-104.291,31.611,4.6
23:29:11,-0.4,-115.967,36.627,5.1
23:26:25,0.72,-122.854835510254,38.8261680603027,2.01999998092651
23:15:35,1.6,-147.2936,64.9439,0.1
22:52:41,0.9500000000000001,-123.4195,47.674,4.44
22:49:48,1.22,-116.8895,33.7685,13.79
22:45:51,2.29,-155.243835449219,19.4011669158936,2.16000008583069
22:45:35,2.79,-155.386840820312,19.2426662445068,33.7400016784668
22:44:47,0.72,-122.810165405273,38.8408317565918,1.36000001430511
22:43:08,1.22,-119.9286667,34.3793333,13.01
22:38:56,1.73,-155.249664306641,19.3943328857422,0.600000023841858
22:35:04,1.4,-156.0134,57.9722,8.8
22:31:23,0.75,-122.817832946777,38.8186683654785,2.78999996185303
22:26:13,1.1,-117.1615,37.7213,3.3
22:25:12,3.2,-147.791,63.5924,2.1
22:18:39,1.9,-104.48,31.667,8.283
22:16:41,1.33,-115.54,32.9478333,7.7
22:16:20,0.74,-122.61466666666666,48.32,21.56
22:16:04,1.3800000000000001,-122.6265,48.324333333333335,20.69
22:15:20,1.47,-122.62266666666666,48.321,21.44
22:12:49,1.75,-116.4381667,33.4673333,11.54
22:11:40,0.92,-116.451,33.4726667,20.05
21:55:26,2.2,-137.5187,58.7432,0.0
21:31:57,0.86,-116.4445,33.4873333,12.01
21:22:00,0.5,-117.7171667,35.8786667,10.57
21:16:47,3.83,-68.0685,17.7863,39.0
21:09:22,0.5,-117.1406,37.7363,9.3
21:02:50,0.6,-116.8065,33.5815,9.17
21:00:53,0.11,-178.8275,51.785,9.53
20:59:40,0.71,-117.1503333,34.0235,14.51
20:47:58,1.3,-122.893836975098,39.8136672973633,1.45000004768372
20:39:24,1.9,-154.4616,57.7235,47.8
20:38:45,0.72,-116.2583333,33.3136667,6.49
20:28:09,1.64,-117.8636667,36.1813333,3.67
20:28:06,0.89,-122.724334716797,38.7768325805664,1.57000005245209
20:02:58,0.94,-122.734336853027,38.7606658935547,1.91999995708466
19:58:17,1.2,-147.5281,63.5665,11.1
19:54:05,1.11,-122.757499694824,38.780834197998,1.51999998092651
19:38:25,1.09,-122.780166625977,38.7929992675781,3.57999992370605
19:24:09,0.7,-116.0916667,33.2578333,6.96
19:09:29,2.59,-119.0938333,35.0876667,12.39
19:06:53,1.9,-150.2393,60.873,35.0
18:59:23,1.89999998,-155.492172241211,19.1849994659424,30.8099994659424
18:55:52,1.7,-152.5647,63.3726,14.8
18:53:05,1.73000002,-155.363006591797,19.1560001373291,29.6000003814697
18:42:01,1.80999994,-155.227172851562,19.2958335876465,6.28999996185303
18:33:35,0.92,-116.9081667,34.0518333,19.48
18:31:50,1.06,-116.0375,33.2443333,4.26
18:30:58,1.86000001,-155.479827880859,19.1975002288818,31.3500003814697
18:28:20,1.7,-151.578,63.2598,0.0
18:21:41,4.5,121.7103,23.8013,25.912
18:17:03,0.9,-148.9545,64.8106,26.2
18:02:10,2.7,-109.0215,42.7503,10.143
18:01:39,1.7,-124.470497131348,40.371166229248,24.0499992370605
17:50:45,2.17,-155.401000976562,19.2604999542236,30.5599994659424
17:49:51,1.15,-115.481,32.8285,5.89
17:35:55,1.8,-117.1274,37.7415,0.7
17:21:20,1.3,-117.128,37.7331,2.7
17:09:22,0.98,-118.5035,35.7733333,4.11
16:43:57,4.1,87.2653,50.6363,16.453
16:42:37,1.0,-117.1386,37.7418,0.0
16:41:18,4.6,-179.8213,-23.3098,530.339
16:39:25,0.53,-116.4670029,33.3790016,-0.69
16:38:32,0.53,-122.839836120605,38.8385009765625,1.53999996185303
16:24:51,1.95,-155.504333496094,19.1949996948242,30.7099990844727
15:57:17,1.6,-151.2399,62.3243,78.2
15:56:10,1.6,-147.8202,66.1462,0.0
15:51:08,2.23,-98.02566667,35.47633333,5.48
15:48:23,0.44,-116.0913333,33.2553333,8.83
15:43:01,1.0,-117.0308333,34.2836667,6.47
15:41:46,0.4,-122.17633333333333,46.2125,8.23
15:16:48,2.21,-66.4088333333333,18.2468333333333,42.55
15:15:56,2.0,-104.394,31.671,4.7864
