Time,Magnitude,Longitude,Latitude,Depth
23:57:40,1.86,-115.674666666667,32.8835,3.14
23:49:27,1.7,-104.354,31.721,3.521
23:42:39,1.7,-104.356,31.715,3.2252
23:41:25,1.21,-159.712,56.1501666666667,-2.41
23:32:40,0.77,-122.852836608887,38.8235015869141,2.34999990463257
23:20:30,1.57,-122.502830505371,38.6876678466797,7.07000017166138
23:12:20,0.6,-153.757,58.778,3.62
22:55:10,2.0,-99.037,28.842,5.9918
22:45:51,5.0,147.4544,-7.2968,68.854
22:45:04,1.08,-115.9645,33.7453333333333,5.25
22:16:05,0.8,-148.714,65.106,20.2
22:10:34,2.29,-67.146,18.0196666666667,14.0
22:07:42,3.05,-67.1535,18.0041666666667,13.06
21:58:57,1.71,-116.636833333333,33.9708333333333,15.07
21:54:44,1.5,-104.126,31.615,3.3379
21:52:06,-0.63,-153.030666666667,60.0626666666667,1.03
21:34:48,2.11,-95.49706268,35.66798019,19.4853363
21:32:09,2.52,-121.238166809082,36.0366668701172,9.93000030517578
21:27:25,5.6,-59.1029,11.9084,35.0
21:15:59,4.9,73.8219,38.3564,131.794
20:50:28,1.38,-118.844169616699,37.4671669006348,5.75
20:50:09,1.8,-104.435,31.637,3.9549
20:46:10,0.72,-122.8193359375,38.835334777832,1.97000002861023
20:33:02,2.55,-155.494659423828,19.16233253479,30.5200004577637
20:21:59,0.46,-166.673666666667,53.9561666666667,9.27
20:19:03,1.7,-149.387,62.076,0.2
20:12:28,1.6,-104.111,31.614,5.3952
19:53:29,1.26,-122.813667297363,38.798168182373,3.09999990463257
19:48:38,0.26,-122.805999755859,38.8186683654785,3.24000000953674
19:40:26,1.4,-152.478,60.097,97.4
19:30:39,0.5,-155.127,58.249,5.0
19:29:07,1.1,-102.344,32.158,4.3932
19:26:19,0.27,-117.5455,35.6788333333333,2.51
19:23:46,1.9,-149.66,61.69,12.3
19:22:24,1.39,-117.802333333333,35.2953333333333,7.21
19:11:40,1.71,-155.831329345703,19.8365001678467,13.8599996566772
18:52:04,0.92,-117.210666666667,34.0018333333333,2.86
18:51:08,1.26,-155.145,58.2493333333333,4.82
18:09:54,1.8,-153.171,60.166,141.2
17:55:34,0.36,-159.8305,56.0345,4.88
17:42:15,2.97,-66.7518333333333,17.9466666666667,8.44
17:41:49,1.3,-146.907,64.491,8.8
17:32:37,1.08,-122.263168334961,38.0084991455078,7.8600001335144
16:44:38,1.8,-153.278,59.796,134.3
16:36:48,0.71,-122.760665893555,38.7856674194336,3.74000000953674
16:34:35,-1.19,-153.078,60.0048333333333,6.3
16:23:43,1.16,-120.40983581543,35.8684997558594,4.94000005722046
15:51:30,-0.75,-152.382166666667,61.3646666666667,1.27
15:35:49,0.88,-117.811166666667,35.2993333333333,7.49
15:26:41,2.3,-150.68,61.553,52.9
15:15:39,1.05,-122.740837097168,38.787166595459,0.810000002384186
15:15:16,1.02,-122.790832519531,38.8186683654785,2.83999991416931
15:13:53,0.28,-122.81950378418,38.8348350524902,1.89999997615814
15:07:05,1.6,-104.34,31.453,0.0
15:03:22,1.6,-153.264,58.641,9.0
14:54:07,3.56,-64.5625,19.0678,25.0
14:48:20,1.3,-103.481,32.035,0.0
14:42:00,0.4,-116.667166666667,33.2451666666667,11.18
14:37:21,2.2,-104.432,31.638,3.3259
14:35:20,-0.37,-152.311166666667,61.314,-3.17
14:34:14,4.5,143.7857,43.0767,116.722
14:32:41,1.6,-104.012,31.664,1.496
14:24:26,1.11,-117.807166666667,35.2948333333333,7.39
14:23:50,2.23,-119.7454,40.5952,9.6715
14:23:04,1.49,-117.807166666667,35.2966666666667,7.64
14:22:33,1.19,-117.811166666667,35.2945,8.02
14:21:09,4.6,119.2212,16.3879,10.0
14:18:08,0.18,-122.815170288086,38.8331680297852,2.09999990463257
14:13:16,1.8,-119.410163879395,37.6386680603027,8.98999977111816
14:09:09,1.26,-121.30249786377,36.6451683044434,7.84000015258789
14:04:10,0.95,-121.057662963867,36.7425003051758,-0.589999973773956
13:58:51,2.8,-150.402,66.064,9.9
13:58:14,2.4,-104.301,31.682,4.2009
13:54:34,-0.64,-152.9985,60.0486666666667,2.97
13:48:56,2.08,-117.806666666667,35.2985,7.28
