Time,Magnitude,Longitude,Latitude,Depth
23:52:22,1.08,-122.81566619873,38.8331680297852,1.80999994277954
23:50:50,2.52,-155.400665283203,19.2748336791992,33.0699996948242
23:21:00,1.6,-104.358,31.723,4.2978
23:11:59,2.66,-123.250831604004,40.826831817627,27.2800006866455
22:56:17,1.21,-116.9023333,33.3933333,5.44
22:49:57,4.4,-71.4628,-31.5204,39.231
22:46:00,2.12,-97.838,36.10116667,6.4
22:39:13,1.3,-147.4381,64.9933,4.6
22:13:43,0.54,-116.7211667,33.5416667,4.31
21:53:29,0.77,-122.799331665039,38.8354988098145,2.07999992370605
21:53:13,2.91,-65.03,18.5575,22.99
21:05:05,4.3,125.4891,-4.6958,450.62
20:52:39,0.6,-116.7352,37.4112,13.8
20:43:10,2.22,-117.8146667,35.3461667,6.88
20:27:22,0.8,-122.767333984375,38.7898330688477,1.49000000953674
20:07:47,0.34,-122.878997802734,38.8354988098145,2.95000004768372
20:00:42,0.91,-116.2156667,33.9036667,6.25
19:56:28,0.8,-122.766670227051,38.7883338928223,1.08000004291534
19:54:15,1.43,-118.391,34.032,12.96
19:54:03,1.07,-121.252998352051,36.6411666870117,1.99000000953674
19:46:02,1.09,-116.2155,33.9023333,7.67
19:42:58,1.6,-149.7185,61.531,33.4
19:42:52,0.69,-122.807998657227,38.8371658325195,1.76999998092651
19:24:42,1.97,-117.8063333,35.3391667,6.27
19:04:09,0.92,-122.815498352051,38.832332611084,1.86000001430511
19:04:04,1.46,-122.815170288086,38.8321647644043,1.86000001430511
19:00:26,2.4,-154.577,65.1531,4.4
18:58:20,1.28,-116.453,34.3078333,7.96
18:57:55,4.6,-13.7632,-14.2169,10.0
18:47:32,0.4,-149.1448,64.6496,-10.0
18:40:16,0.76,-122.845832824707,38.8233337402344,2.19000005722046
18:37:24,1.5,-151.8764,60.3077,56.5
18:29:36,4.5,144.9776,13.7282,121.244
18:02:10,1.1,-149.1414,60.8654,12.1
18:00:03,0.76,-122.829833984375,38.8141670227051,1.67999994754791
17:56:41,1.2,-149.0933,60.8314,7.2
17:52:21,1.8,-150.7522,63.0062,99.3
17:49:47,1.7,-104.314,31.649,5.3308
17:42:58,4.2,124.6081,23.2469,10.0
17:41:43,1.27,-117.8088333,35.355,7.41
17:37:06,2.12,-155.401336669922,19.2528324127197,31.8600006103516
17:25:17,0.7,-117.554,37.466,1.6
17:16:01,1.01,-116.1393333,33.2923333,2.94
17:13:55,0.72,-117.6466667,35.867,6.29
17:13:45,3.31,-155.399169921875,19.2608337402344,32.7099990844727
17:03:17,2.0,-103.998,31.518,4.6418
16:54:41,0.76,-122.841667175293,38.835334777832,0.370000004768372
16:46:11,1.58,-117.8456667,33.873,10.7
16:36:23,0.63,-116.7561667,33.661,13.83
16:24:37,0.96,-122.769165039062,38.7878341674805,2.52999997138977
16:01:51,1.4,-150.6511,64.8027,15.9
15:58:22,1.27,-122.799331665039,38.8223342895508,3.01999998092651
15:53:22,2.37,-122.77783203125,38.696834564209,4.09000015258789
15:23:13,0.88,-116.0855,33.783,3.66
15:02:51,1.66,-117.9313354,33.4886665,14.54
14:58:20,1.07,-116.2145,33.9016667,7.32
14:50:48,0.84,-122.728500366211,38.795166015625,1.87000000476837
14:48:15,2.0,-150.2335,61.0996,38.6
14:41:31,1.27,-117.803,35.3543333,7.42
14:26:26,1.7,-152.4738,59.3397,59.4
14:25:48,0.78,-122.766830444336,38.8226661682129,2.01999998092651
14:15:27,0.82,-116.5226667,33.4918333,15.33
14:10:35,0.79,-122.734336853027,38.7804985046387,1.72000002861023
14:07:06,1.0,-116.6881667,33.9495,15.57
13:57:39,0.0,-116.2726,36.6525,7.6
13:53:01,4.3,-178.6446,-18.0139,602.852
13:52:07,2.9,-150.5306,61.847,35.0
13:51:39,1.5,-156.6562,58.1004,45.4
13:50:56,1.06,-122.800498962402,38.8221664428711,3.0699999332428
13:44:53,2.11,-121.346832275391,36.6881675720215,4.75
13:44:03,0.97,-118.2591667,34.2813333,6.46
13:42:28,1.26,-117.6488333,35.866,5.5
13:32:05,2.01,-115.6556667,31.5378333,3.96
13:24:31,1.0,-151.3546,64.9333,1.3
13:11:02,0.89,-122.838996887207,38.8283348083496,9.60000038146973
13:04:08,0.97,-122.779998779297,38.7944984436035,3.74000000953674
12:58:25,2.5,-104.4596,32.3397,3.049
12:52:25,4.6,151.4854,-6.2661,10.0
12:49:45,0.75,-122.818832397461,38.814998626709,2.71000003814697
12:37:51,5.0,-27.7219,-55.9957,100.72
12:27:28,1.07,-122.791168212891,38.8363342285156,1.88999998569489
12:19:13,3.5,-104.465,32.3296,8.442
12:17:44,2.17,-119.4866667,34.2825,0.83
12:16:53,1.77,-115.6645,31.5295,8.7
12:10:37,0.85,-116.724,33.5311667,5.74
