Time,Magnitude,Longitude,Latitude,Depth
23:43:39,2.0,-116.2224,38.0879,5.9
23:42:12,5.0,126.9002,10.4147,10.0
23:23:15,1.92,-121.68049621582,36.9356651306152,10.5100002288818
23:19:21,0.81,-122.823669433594,38.8193321228027,2.24000000953674
23:03:09,1.08,-122.803665161133,38.8241653442383,2.33999991416931
23:02:44,4.6,126.5546,9.3055,46.429
22:59:17,1.48,-122.78466796875,38.8356666564941,2.23000001907349
22:56:12,1.5,-148.2989,62.9539,64.6
22:52:41,4.9,159.3953,51.6336,39.352
22:38:30,1.3,-152.5012,59.9262,74.4
21:55:36,1.11,-122.747329711914,38.7748336791992,-0.860000014305115
21:50:43,1.35,-120.78616666666667,46.88516666666666,11.71
21:50:20,-0.35,-166.788666666667,53.854,5.67
21:34:38,2.32,-121.985832214355,40.3773345947266,11.0100002288818
21:34:07,2.26,-121.985664367676,40.377498626709,9.76000022888184
21:27:28,1.8,-119.633,41.9465,9.0
21:24:15,1.6,-117.8813,37.3304,3.4
21:22:13,1.93,-121.977836608887,40.3608322143555,21.0799999237061
21:19:32,1.0,-116.2938333,33.0276667,6.56
21:11:46,1.98,-116.4243333,33.1623333,9.08
21:10:58,2.85,-121.969665527344,40.3940010070801,5.13000011444092
20:45:37,0.94,-117.8015,36.007,1.6
20:39:24,1.0,-155.3039,57.975,86.7
20:37:54,1.77,-155.3805,19.4246666666667,9.57
20:36:02,5.3,159.7584,51.565,31.753
20:29:32,4.9,64.1645,28.2701,52.243
20:09:49,2.4,-104.005,31.622,8.4454
20:09:35,1.15,-112.2225,44.5733333333333,6.47
20:04:22,1.45,-116.486,34.4025,3.27
19:34:14,1.4,-97.89,29.041,7.1714
19:29:48,1.1,-122.753997802734,38.7944984436035,0.150000005960464
19:22:03,4.7,161.3306,-10.4771,76.245
19:09:25,1.6,-155.3762,57.6483,11.0
19:01:27,1.04,-117.5168333,33.8545,1.64
19:00:55,-0.61,-152.320166666667,61.2853333333333,3.87
18:56:59,3.0,9.332,44.9998,10.0
18:56:24,2.15,-122.216667175293,37.3283348083496,8.64999961853027
18:47:20,4.4,159.8171,51.9532,56.251
18:39:53,2.3,-121.974670410156,40.3638343811035,21.6900005340576
18:34:12,1.5,-148.401,62.4357,34.1
18:26:35,1.0,-102.187,32.119,6.4941
18:25:40,1.0,-122.781669616699,38.8373336791992,2.01999998092651
18:19:59,2.28,-121.981330871582,40.3806648254395,10.4899997711182
18:19:14,1.11,-116.6281667,33.451,10.05
18:12:33,4.7,169.4773,-19.4183,260.922
18:09:29,0.28,-153.903166666667,58.7685,3.61
18:08:20,4.9,158.5752,52.0031,75.593
17:45:56,4.5,159.4472,51.8982,65.171
17:33:14,1.3,-101.071,32.149,2.0752
17:31:06,-0.47,-153.077,60.0625,4.15
17:19:21,1.63,-97.83633333,36.10183333,6.42
17:16:53,1.37,-122.898666381836,38.826000213623,4.36999988555908
17:14:18,4.2,-179.0731,-17.4476,547.676
17:13:24,1.59,-169.738,52.8435,6.84
17:12:03,1.6,-150.4726,60.8318,39.3
17:11:07,1.27,-169.748666666667,52.8193333333333,9.05
17:09:39,1.24,-122.845497131348,38.8228340148926,1.64999997615814
17:08:50,1.04,-122.700500488281,38.7528343200684,1.20000004768372
17:07:37,1.5,-148.5256,60.854,12.6
17:06:50,1.78,-117.873,35.9783333,2.57
17:05:25,1.59,-169.758,52.8068333333333,9.61
17:02:52,1.78,-169.761166666667,52.8208333333333,8.43
16:57:22,1.2,-103.794,31.969,7.4329
16:46:53,1.42,-122.835670471191,38.4561653137207,2.36999988555908
16:36:27,1.5,-101.743,31.901,8.6914
16:34:23,-0.18,-122.12633333333333,46.10016666666667,13.42
16:32:57,1.95,-111.283,39.65,12.48
16:32:35,1.9,-116.4927,38.4199,10.3
16:29:02,4.7,159.7205,51.7631,10.0
16:26:58,5.2,-179.0105,-33.6649,38.893
16:24:10,4.6,126.6613,2.011,42.838
16:20:05,1.8,-116.496,38.4361,6.3
16:18:02,5.1,159.6315,51.619,35.023
16:11:54,0.24,-122.87866973877,38.8344993591309,3.04999995231628
16:08:37,0.16,-155.391,58.1678333333333,2.12
16:07:44,6.1,160.0169,51.6362,19.0
15:58:53,-0.48,-154.981166666667,58.3005,2.88
15:54:22,0.81,-122.766334533691,38.7900009155273,1.58000004291534
15:50:23,2.0,-104.528,31.721,4.3054
15:45:34,2.2,-146.4414,61.6495,9.6
15:41:44,0.62,-135.632666666667,57.0356666666667,6.68
15:30:21,1.2,-151.4888,60.8128,40.4
15:16:02,5.1,151.3983,45.5271,53.201
15:06:21,1.1,-117.5168333,33.7643333,4.92
14:59:24,4.8,-61.2256,13.4708,141.204
