Time,Magnitude,Longitude,Latitude,Depth
23:57:55,1.18,-119.029167175293,37.6404991149902,0.129999995231628
23:50:50,2.1,-150.778,61.775,64.6
23:46:59,4.7,50.7581,13.4261,10.0
23:45:06,4.5,-78.094,-1.6157,155.806
23:42:18,1.7,-104.492,31.628,2.9804
23:39:31,1.3,-152.392,61.29,7.8
23:37:39,1.39,-117.748833333333,34.0271666666667,0.52
23:23:03,1.88,-121.851669311523,37.9606666564941,14.0699996948242
23:21:22,1.9,-104.479,31.626,3.9128
23:17:21,0.44,-122.851829528809,38.8224983215332,2.19000005722046
23:08:37,1.78,-155.351333618164,18.9451675415039,32.4199981689453
23:08:05,1.9,-148.406,64.24,5.0
23:06:29,1.5,-149.266,63.825,5.0
23:03:25,0.96,-116.884666666667,33.8876666666667,12.94
22:55:21,1.3,-148.386,64.24,5.0
22:10:28,1.1,-147.461,64.947,5.0
21:49:29,3.7,178.905,51.471,56.0
21:35:09,1.1,-116.415,33.03,9.15
21:32:45,1.7,-149.596,60.254,39.8
21:32:17,1.2,-103.487,31.175,1.2805
21:18:09,1.77,-116.5004,38.4776,0.0
21:13:42,1.73,-155.542666666667,19.1943333333333,-0.06
21:10:12,2.7,-106.7832,34.4946,10.0
21:05:56,1.87,-121.198829650879,36.1296653747559,6.5
21:00:35,4.7,123.6247,25.0376,11.478
20:58:17,1.9,-155.139,56.961,22.4
20:45:55,1.84,-155.391326904297,19.263500213623,32.5
20:44:31,1.36,-117.036833333333,33.8778333333333,1.42
20:30:52,1.94,-112.902333333333,38.5131666666667,2.52
20:29:43,1.3,-116.977666666667,32.6145,2.94
20:12:55,1.09,-122.806167602539,38.8326683044434,2.32999992370605
20:12:50,1.11,-112.901,38.5138333333333,2.99
20:00:31,2.4,-121.964668273926,37.7089996337891,9.97000026702881
19:59:15,1.06,-122.755996704102,38.78466796875,2.07999992370605
19:57:55,1.9,-147.524,63.593,5.2
19:44:41,2.2,-157.279,57.194,5.0
19:40:13,0.95,-117.114666666667,33.6833333333333,0.09
19:28:14,2.1,-149.932,61.49,31.6
19:25:57,1.69,-112.900833333333,38.5155,2.91
19:24:00,2.63,-112.904333333333,38.5216666666667,3.03
19:21:08,2.02,-155.403333333333,19.5243333333333,11.94
18:58:47,1.07,-122.619,48.5586666666667,16.13
18:57:55,1.37,-121.455833435059,36.8703346252441,10.5600004196167
18:54:47,1.71,-112.899666666667,38.5178333333333,1.92
18:49:13,1.35,-112.901333333333,38.5205,2.96
18:36:26,0.75,-122.814331054688,38.8158340454102,2.02999997138977
18:34:06,1.26,-117.0275,34.1406666666667,9.06
18:26:33,4.3,120.4443,-8.1982,10.0
18:04:37,1.7,-150.202,60.68,46.0
18:03:26,1.04,-122.764335632324,38.8263320922852,2.0699999332428
18:01:49,1.71,-122.80549621582,38.8331680297852,1.98000001907349
18:01:35,1.59,-116.509666666667,34.5086666666667,1.46
17:49:24,1.56,-155.457666666667,19.1611666666667,32.58
17:41:25,4.5,-66.4888,-25.4555,185.605
17:29:33,-0.06,-112.905833333333,38.5153333333333,2.01
17:24:05,0.48,-117.683333333333,35.8963333333333,8.89
17:20:55,0.58,-121.7675,46.8471666666667,0.24
17:16:48,4.3,123.6736,25.0311,10.0
16:56:38,1.39999998,-122.452835083008,46.2848320007324,0.349999994039536
16:55:58,1.63529307940075,-115.44100189209,33.1505012512207,26.5
16:34:00,0.76,-122.81266784668,38.8228340148926,3.17000007629395
16:27:44,2.6,-104.113,31.615,6.0999
16:12:49,4.5,102.0754,-4.2614,76.224
16:11:59,2.19,-155.615,19.4511666666667,35.28
16:10:21,3.4,-178.7982,51.3647,35.0
15:46:20,0.75,-122.789497375488,38.835334777832,2.17000007629395
15:36:03,0.83,-122.769996643066,38.7955017089844,15.1199998855591
15:15:37,1.03,-122.298,46.3543333333333,14.18
15:09:46,0.27,-122.795829772949,38.8223342895508,2.47000002861023
15:09:13,1.9,-104.462,31.655,6.6638
15:08:31,2.5,-152.756,59.973,100.4
14:32:38,4.0,-156.488,56.199,17.9
14:30:13,1.66293200487541,-117.396835327148,35.5289993286133,8.8100004196167
14:19:52,1.5,-103.254,31.075,3.5831
14:16:11,4.5,129.2771,-8.3244,10.0
14:05:11,1.5,-104.135,31.655,6.2152
14:04:42,1.25,-111.689,38.861,11.95
13:57:12,0.5,-102.169,32.378,9.1553
13:51:59,1.9,-151.642,60.711,85.6
13:51:03,1.71,-115.554833333333,33.0505,7.32
13:50:21,4.2,-66.0517,-18.1008,363.499
13:45:06,1.74,-119.0048,39.3488,6.2962
13:44:29,1.55,-119.0076,39.3506,6.3204
13:39:25,2.08,-119.0049,39.3482,6.6498
13:35:07,2.0,-137.595,58.084,8.1
