Time,Magnitude,Longitude,Latitude,Depth
23:57:26,0.94,-116.7001667,33.675,15.12
23:57:23,0.29,-155.354,58.1775,2.14
23:46:42,2.4,-151.2284,62.0714,94.1
23:44:39,2.1,-124.338165283203,40.6824989318848,26.4699993133545
23:38:07,1.4,-115.95,36.3038,15.9
23:22:03,2.1,-150.4215,61.8895,54.6
23:08:01,1.6,-119.0196,39.1543,0.9
22:57:29,1.8,-119.0168,39.1244,7.5
22:44:20,0.76,-122.80549621582,38.8213348388672,2.66000008583069
22:29:23,0.1,-152.253,61.2756666666667,3.2
22:29:19,-0.03,-152.252,61.2776666666667,3.12
22:28:31,2.03,-155.505833333333,18.8566666666667,35.13
22:28:26,1.6,-119.0647,39.1538,0.0
22:01:19,2.3,-165.005,53.969,61.8
21:50:44,3.24,-125.41283416748,40.4119987487793,4.76999998092651
21:48:50,1.2,-119.04,39.1626,10.6
21:44:16,0.69,-117.684,35.9551667,5.36
21:40:23,2.9,-119.0421,39.1268,6.9
21:36:25,1.4,-119.0496,39.1212,9.9
21:28:06,2.91,-121.28150177002,36.6414985656738,5.57999992370605
21:26:39,4.7,127.4169,5.6963,39.222
21:15:15,1.7,-119.0631,39.1629,3.5
21:15:07,0.95,-177.918666666667,51.6881666666667,29.55
21:04:26,0.78,-117.5925,35.7858333,10.82
20:51:37,1.5,-117.9088,38.1421,6.8
20:51:20,1.8,-151.202,60.2512,46.1
20:50:40,2.1,-151.6012,60.4079,48.1
20:39:13,0.33,-122.04916666666666,46.28483333333333,9.2
20:23:26,1.6,-143.2389,60.5435,8.9
20:23:25,2.4,-66.9493333333333,17.9468333333333,11.95
20:21:26,1.31,-122.739334106445,38.7745018005371,0.910000026226044
20:18:55,1.33,-112.888666666667,38.5071666666667,1.59
20:11:22,4.4,112.1625,-9.8069,10.0
20:07:28,2.1,-120.3388333,34.8071667,0.59
19:56:27,1.3,-119.0469,39.1167,4.1
19:55:56,1.21,-119.1016667,35.0933333,5.53
19:55:43,1.2,-119.0654,39.1672,6.3
19:38:12,1.74,-121.290000915527,36.6380004882812,4.03000020980835
19:33:52,1.7,-148.5538,62.0329,51.7
19:14:19,2.79,-125.075164794922,40.3498344421387,0.0900000035762787
19:08:38,0.54,-122.796669006348,38.8238334655762,2.66000008583069
19:01:19,2.0,-151.7976,62.7084,3.1
18:49:53,0.77,-122.854835510254,38.8274993896484,2.54999995231628
18:49:01,1.04,-112.893,38.5048333333333,2.74
18:43:47,2.37,-124.747665405273,40.2598342895508,5.5
18:38:34,1.5,-119.0522,39.1685,8.1
18:37:51,2.09,-163.513166666667,54.5478333333333,11.93
18:29:23,1.29,-117.071,33.7015,11.57
18:28:01,1.4,-119.0675,39.1524,9.1
18:22:44,1.45,-122.796501159668,38.8175010681152,2.22000002861023
18:16:13,1.26,-116.7765,33.7115,13.45
18:16:06,1.89,-110.816166666667,39.7011666666667,-2.38
18:12:48,2.14,-120.263832092285,36.2830009460449,7.40999984741211
18:04:35,5.8,-177.2133,51.1125,28.583
18:02:18,0.48,-116.7468333,33.6385,15.29
18:01:49,0.72,-116.6763333,33.3751667,11.81
18:01:15,1.08,-122.820335388184,38.8151664733887,2.42000007629395
17:59:43,2.0,-119.0455,39.1619,3.9
17:54:27,2.24000001,-155.492004394531,19.1551666259766,31.3199996948242
17:53:42,3.2,-151.8301,60.5911,75.2
17:50:54,0.99,-122.817001342773,38.7943344116211,10.9200000762939
17:32:43,1.79999995,-155.359329223633,19.2031669616699,31.6399993896484
17:32:01,1.3,-119.0558,39.1688,3.5
17:28:04,2.85,-124.556503295898,40.7831649780273,20.0900001525879
17:20:30,2.67,-124.736000061035,40.339168548584,24.0100002288818
17:09:51,0.71,-122.800498962402,38.8256683349609,2.79999995231628
17:09:45,1.6,-119.0726,39.1412,13.0
17:05:43,0.17,-152.259666666667,61.3208333333333,1.42
17:03:46,-0.36,-152.2885,61.2973333333333,-0.38
17:02:11,0.23,-122.80883026123,38.8123321533203,4.84999990463257
17:00:51,-0.61,-166.684333333333,53.8941666666667,8.38
16:59:39,1.3,-119.0609,39.1656,6.2
16:58:29,0.87,-176.189,52.1025,8.05
16:58:01,-0.15,-166.706833333333,53.8931666666667,7.83
16:46:21,1.06,-117.6696667,35.9855,1.13
16:45:12,3.65,-156.238,19.2263333333333,30.61
16:34:22,0.83,-122.754333496094,38.8390007019043,1.39999997615814
16:23:00,-0.27,-152.260666666667,61.3,2.38
16:22:17,1.7,-119.0113,39.1803,4.2
16:20:52,1.18,-116.7575,33.676,17.2
16:20:24,0.81,-122.734664916992,38.8041648864746,2.49000000953674
16:18:12,0.16,-152.260833333333,61.3218333333333,0.5
16:14:37,0.77,-122.767501831055,38.787166595459,3.09999990463257
16:14:17,0.7,-152.2794,61.1097,43.9
16:13:41,-0.34,-152.264,61.325,1.12
16:11:59,-0.14,-152.287,61.3243333333333,-3.16
16:11:14,0.8,-152.2233,61.2762,14.7
16:09:48,2.0,-152.2716,61.3025,1.2
16:07:59,1.4,-119.0288,39.1432,15.8
16:06:26,1.4,-119.029,39.1688,3.0
16:04:24,2.9,-152.3243,61.3211,0.3
16:03:44,1.58,-122.570999145508,38.5083351135254,1.79999995231628
15:43:29,1.07,-122.80549621582,38.8294982910156,2.92000007629395
15:36:34,2.1,-150.6043,61.8261,60.2
15:33:14,1.7,-104.118,31.731,5.8766
15:27:19,4.1,-69.0234,-19.8845,101.29
15:27:02,1.17,-122.790336608887,38.8308334350586,13.8500003814697
15:26:55,1.3,-101.858,32.018,10.497
15:23:47,2.05999994,-155.255996704102,19.4029998779297,0.899999976158142
15:21:32,2.74,-124.972831726074,40.3533325195312,14.1199998855591
15:14:14,2.7,-119.0436,39.1549,10.7
15:06:44,1.88,-115.168666666667,44.2586666666667,11.52
14:59:46,1.14,-116.7353333,33.2356667,10.69
14:53:50,1.6,-148.7542,64.8423,10.9
14:50:51,1.5,-119.0427,39.19,10.3
14:45:14,1.2,-119.0505,39.1641,0.0
14:21:46,2.11,-123.134666442871,39.7003326416016,5.1100001335144
14:21:41,1.5,-119.0279,39.1782,3.9
14:20:12,1.5,-102.031,31.945,9.3018
14:19:22,4.8,-71.3198,-16.7879,136.001
14:14:51,2.9,-125.158332824707,40.4150009155273,0.889999985694885
14:11:52,1.5,-119.051,39.1317,1.1
14:07:17,3.0,-119.0383,39.1666,4.5
13:59:05,-0.65,-152.245,61.3023333333333,0.93
13:58:47,-0.49,-152.248833333333,61.3053333333333,1.08
13:56:46,4.2,122.6196,24.7142,105.657
13:51:18,1.3,-119.0541,39.1678,1.3
13:44:57,1.4,-119.1183,39.1072,11.0
13:29:53,1.3,-119.0413,39.1661,16.0
13:26:32,3.2,-124.903663635254,40.3296661376953,13.9200000762939
13:24:49,-0.49,-152.272833333333,61.3145,1.63
13:24:17,1.4,-119.068,39.1195,15.9
13:23:38,1.3,-119.0236,39.1561,16.0
13:16:46,1.5,-119.0497,39.1624,1.4
13:15:00,1.51,-115.2943333,32.57,22.66
13:07:56,1.9,-119.0393,39.1814,1.7
13:03:42,2.0,-118.2423,39.0719,0.0
13:01:06,4.17,-124.789333333333,40.3405,2.32
12:58:17,2.7,-119.0531,39.162,12.6
12:57:26,2.1,-119.0108,39.1771,9.2
12:51:27,4.5,-71.4318,-22.5317,10.0
12:47:25,1.5,-119.0392,39.1736,3.9
12:44:00,1.5,-119.0066,39.1817,3.9
12:42:24,1.7,-119.0186,39.1399,3.3
12:36:20,3.1,-119.0157,39.1262,10.8
12:33:43,2.1,-119.0131,39.1317,3.1
12:21:33,1.4,-119.0606,39.1538,1.5
12:16:34,1.46,-155.487666666667,19.1555,29.32
12:15:22,1.4,-119.0402,39.1778,7.6
12:09:22,1.75,-66.8363333333333,17.9881666666667,16.06
12:01:02,1.4,-119.0675,39.1791,9.3
11:58:57,1.2,-152.2549,61.291,9.9
11:55:42,2.6,-119.0541,39.1698,6.5
11:46:45,1.3,-119.0464,39.146,15.9
11:44:13,2.0,-149.0851,63.7671,28.1
11:28:40,1.2,-119.0605,39.1367,15.6
11:24:28,1.9,-119.0286,39.1584,0.0
11:21:42,2.65,-124.519500732422,40.298999786377,5.84000015258789
11:17:02,1.9,-147.4928,63.4516,0.0
11:15:15,-0.85,-152.248666666667,61.2773333333333,3.09
11:06:38,1.3,-119.0479,39.1758,8.8
11:05:10,1.1,-119.0868,39.1428,7.4
10:57:31,2.08,-124.549835205078,40.2845001220703,19.7800006866455
10:56:41,1.4,-119.0619,39.1605,5.6
10:55:29,1.5,-119.5721,41.9308,0.0
10:54:30,1.7,-101.971,32.433,8.7158
10:49:37,3.34,-67.9778333333333,18.2708333333333,110.61
10:47:11,1.4,-119.075,39.1307,13.9
10:42:17,1.4,-119.0632,39.1553,7.3
10:40:24,1.8,-119.0395,39.17,5.9
10:35:50,1.1,-101.988,31.743,2.4781
10:35:47,1.1,-119.0686,39.1498,11.3
10:35:28,0.73,-122.799499511719,38.8296661376953,2.17000007629395
10:27:42,3.49,-124.572166442871,40.2953338623047,-0.109999999403954
10:25:57,3.65,-124.505666666667,40.2951666666667,7.9
10:25:07,1.9,-119.0699,39.1626,14.7
10:24:26,2.1,-119.0357,39.1805,6.2
10:21:56,2.1,-119.0659,39.1633,3.0
10:20:48,1.4,-119.0704,39.1231,16.0
10:20:18,2.26,-124.470664978027,40.3176651000977,8.47999954223633
10:15:49,1.4,-119.0639,39.159,1.8
10:14:13,1.6,-119.0437,39.166,9.9
10:11:31,2.3,-157.7822,56.9584,129.8
10:07:33,3.7,-177.2322,50.9529,10.8
10:03:03,4.7,70.9161,36.7497,87.851
10:02:30,1.5,-119.0566,39.156,4.0
10:00:38,1.4,-119.577,41.9239,0.8
09:57:19,1.13,-122.794830322266,38.8236656188965,2.66000008583069
09:57:09,0.5,-154.419666666667,58.6025,0.89
09:55:41,0.55,-178.831166666667,51.7725,9.59
09:52:31,1.3,-119.586,41.95,0.0
09:52:29,1.7,-119.0179,39.1423,4.3
09:49:16,1.4,-119.0409,39.1362,16.0
09:48:24,1.47,-118.4103333,35.7233333,3.09
09:48:14,1.2,-119.0201,39.1682,4.2
09:47:12,1.1,-119.0706,39.162,3.3
09:34:32,1.2,-119.0409,39.1433,15.9
09:22:20,1.2,-119.0238,39.1432,1.4
09:14:57,1.2,-119.061,39.13,15.9
09:13:31,1.6,-119.0628,39.155,7.0
09:12:44,1.94,-124.249496459961,40.646167755127,14.3500003814697
09:11:28,0.15,-152.241,61.3143333333333,19.66
09:11:21,1.3,-119.0221,39.1832,2.2
09:08:00,1.76999998,-155.09733581543,19.3436660766602,2.8199999332428
09:02:32,2.57,-124.583335876465,40.303165435791,10.5500001907349
09:00:29,1.9,-103.724,32.05,7.6251
08:58:31,1.2,-119.0521,39.1012,4.3
08:58:01,1.43,-122.798667907715,38.8258323669434,2.57999992370605
08:55:28,1.6,-119.0485,39.1263,0.8
08:54:06,0.7,-122.806999206543,38.8274993896484,3.07999992370605
08:53:45,1.4,-119.024,39.1735,0.7
08:49:42,0.82,-111.678833333333,44.7633333333333,10.09
08:48:04,1.7,-119.0431,39.1685,5.8
08:45:44,0.9,-152.3965,61.3833,13.2
08:38:51,0.16,-152.274,61.3183333333333,-2.51
08:30:09,2.2,-152.5754,60.321,99.7
08:28:39,2.1,-149.4931,62.6787,53.6
08:24:59,1.3,-119.0404,39.1839,7.6
08:20:19,1.7,-141.0631,61.5472,7.8
08:17:47,1.4,-119.5835,41.9426,0.9
08:16:49,2.4,-119.1651,39.1357,9.8
08:16:38,1.26,-116.9185,34.043,17.55
08:13:35,1.6,-119.057,39.1662,0.0
08:06:27,1.94,-122.085670471191,37.9736671447754,11.2600002288818
08:03:24,1.9,-119.0654,39.1299,14.4
08:00:43,1.2,-119.0803,39.125,16.0
07:52:16,1.8,-150.9241,61.2747,19.5
07:50:56,5.3,53.3992,-35.9942,10.0
07:47:56,1.72,-112.958333333333,37.1556666666667,20.1
07:40:00,2.38,-121.686,47.49433333333333,14.91
07:39:47,1.1,-122.812835693359,38.8193321228027,2.52999997138977
07:39:47,1.6,-119.0391,39.1545,12.5
07:33:50,0.83,-116.4545,34.318,7.43
07:29:13,2.86,-124.984497070312,40.3095016479492,5.03999996185303
07:26:11,1.03,-122.80233001709,38.8250007629395,2.28999996185303
07:25:49,1.4,-119.0633,39.154,7.5
07:21:51,1.4,-119.0492,39.1727,1.0
07:21:35,0.63,-111.358666666667,44.7785,10.56
07:17:23,1.04,-122.802833557129,38.8255004882812,2.88000011444092
07:16:38,1.3,-119.0809,39.118,16.0
07:04:53,1.47,-122.80249786377,38.8231658935547,3.10999989509583
07:00:04,1.03,-122.799003601074,38.8288345336914,2.86999988555908
06:57:18,0.92,-111.4265,38.804,11.35
06:55:01,1.6,-103.614,31.338,6.0708
06:54:00,1.5,-103.569,31.308,3.3826
06:50:46,0.73,-122.797500610352,38.8279991149902,2.75999999046326
06:42:12,1.8,-119.0673,39.1607,7.1
06:41:21,1.3,-119.0753,39.1725,10.2
06:41:06,-0.24,-152.2065,61.2601666666667,22.72
06:33:42,2.35,-124.943496704102,40.3646659851074,1.5900000333786
06:28:32,0.77,-122.809669494629,38.821834564209,3.26999998092651
06:28:14,4.0,-177.3901,50.9687,25.9
06:23:19,3.71,-65.3105,19.5081,90.0
06:20:15,1.3,-119.0488,39.1731,3.4
06:16:45,1.15,-122.798332214355,38.8279991149902,2.94000005722046
06:14:33,1.1,-122.800834655762,38.8256683349609,2.6800000667572
