Time,Magnitude,Longitude,Latitude,Depth
23:58:50,0.78,-117.775333333333,36.0261666666667,1.66
23:54:12,1.03,-116.796833333333,34.0291666666667,17.69
23:46:12,0.92,-117.392166666667,35.955,3.2
23:05:01,1.33000004,-122.21316528320312,46.973167419433594,-0.129999995231628
22:48:58,1.05,-122.834663391113,38.8359985351562,1.52999997138977
22:42:38,-1.23,-153.080166666667,60.0048333333333,3.57
22:26:32,1.0,-103.814,31.762,8.7274
22:23:58,-0.56,-153.0475,60.048,0.89
22:10:17,4.6,121.2171,19.0278,35.0
22:07:03,3.5,-159.939,56.036,5.0
22:01:06,5.3,121.2754,19.0659,35.0
21:47:41,0.67,-116.3785,33.3721666666667,14.01
21:44:16,1.4,-123.165496826172,39.2685012817383,3.51999998092651
21:34:55,2.02,-155.368667602539,19.0256671905518,29.6599998474121
21:20:20,1.09,-122.84033203125,38.8129997253418,0.850000023841858
21:13:34,2.1,-157.215,56.525,71.8
20:47:09,0.99,-122.814666748047,38.8171653747559,2.48000001907349
20:37:19,4.4,84.0645,41.2905,10.0
20:34:45,-0.9,-152.762333333333,60.5093333333333,6.73
20:19:16,1.5,-122.968002319336,38.5424995422363,4.05999994277954
20:09:59,1.52,-119.4656,39.88,10.6359
20:02:54,1.0,-122.81233215332,38.8293342590332,2.10999989509583
20:01:36,4.4,141.2848,39.9322,10.0
19:40:43,0.81,-122.78116607666,38.8366661071777,1.62999999523163
19:40:14,3.02,-67.3358333333333,18.7213333333333,10.44
19:38:13,3.38,-119.0372,39.324,4.0
19:32:01,2.9,-158.135,55.998,56.0
19:17:29,1.3,-151.74,62.613,97.9
18:48:46,0.44,-122.761329650879,38.8233337402344,2.24000000953674
18:45:11,1.47,-120.543334960938,36.3143348693848,-0.419999986886978
18:43:43,1.84,-155.390666666667,19.4181666666667,7.61
18:35:37,2.09,-123.714996337891,39.9456672668457,5.51000022888184
18:35:13,1.4,-121.301498413086,36.6505012512207,4.13000011444092
18:28:57,-0.05,-155.002833333333,58.2895,-0.59
18:27:28,0.74,-122.836166381836,38.836498260498,1.37999999523163
18:25:23,0.71,-122.764335632324,38.7821655273438,4.36999988555908
18:10:10,1.18,-117.440666666667,36.0671666666667,4.95
18:03:56,0.36,-121.91666666666667,46.927,12.88
18:03:02,1.08,-122.78466796875,38.7878341674805,1.54999995231628
18:01:50,1.9,-98.174,28.523,8.7864
17:19:24,0.69,-116.282166666667,33.3701666666667,8.51
17:19:17,1.75,-118.569333333333,33.9156666666667,9.69
17:19:14,1.88,-155.486328125,19.1700000762939,30.3500003814697
17:17:45,2.85,-115.3139,37.1179,10.8161
17:12:05,1.34,-118.918166666667,34.396,7.28
16:58:44,4.8,57.0362,9.8919,10.0
16:23:44,0.77,-122.780830383301,38.8038330078125,3.41000008583069
