Time,Magnitude,Longitude,Latitude,Depth
23:28:37,0.44,-122.820335388184,38.8343315124512,1.87000000476837
23:26:30,1.83,-124.497329711914,40.2903327941895,19.1100006103516
23:07:56,1.84,-155.449172973633,19.478666305542,3.21000003814697
23:03:40,1.8,-147.49,61.442,13.5
23:00:12,1.2,-122.807998657227,38.8343315124512,2.26999998092651
22:46:02,0.92,-122.80883026123,38.8238334655762,2.3199999332428
22:42:17,0.87,-118.5265,35.4978333333333,3.08
22:22:45,3.4,-164.3699,53.8175,32.917
22:19:59,2.0,-177.56,51.383,32.7
22:15:51,3.7,-153.998,64.015,3.0
22:09:47,1.776393175125122,-122.81483459472656,46.349334716796875,6.92000007629395
21:29:50,0.72,-122.759330749512,38.7938346862793,0.860000014305115
21:21:19,1.0,-101.694,32.009,9.4238
21:18:25,0.75,-122.817169189453,38.8351669311523,1.94000005722046
21:16:03,2.08,-155.368333333333,19.0161666666667,33.91
20:57:23,1.8,-139.979,60.504,2.3
20:57:02,1.37,-122.939163208008,38.7828330993652,4.82000017166138
20:39:54,2.2,-151.088,62.469,88.6
20:22:34,0.8,-117.8525,34.481,2.41
20:14:14,0.3,-122.819831848145,38.829833984375,1.70000004768372
20:12:52,1.51,-122.796165466309,38.8339996337891,1.95000004768372
20:09:22,1.19,-115.525833333333,32.9033333333333,9.88
19:58:00,1.03,-122.774169921875,38.7986679077148,1.29999995231628
19:45:36,0.68,-116.710166666667,33.5361666666667,5.43
19:41:56,0.67,-122.799331665039,38.8373336791992,2.0699999332428
19:33:24,0.8,-102.079,32.352,7.7881
19:32:45,2.0,-140.766,60.196,2.3
19:32:30,1.33,-122.852668762207,38.8269996643066,2.47000002861023
19:30:44,1.54,-111.9225,39.0033333333333,14.04
19:24:38,2.0,-177.036,51.372,34.2
19:22:21,0.8,-104.003,31.593,11.0706
19:09:28,0.71,-122.797164916992,38.8253326416016,4.15999984741211
19:09:05,1.0,-101.199,32.502,4.3873
19:07:39,2.3,-178.094,51.304,6.2
19:03:55,0.98,-116.471333333333,33.1543333333333,9.35
19:02:16,0.92,-117.505666666667,33.864,2.88
18:31:42,3.4,-164.754,53.577,32.2
18:24:33,0.49,-116.712666666667,33.5808333333333,11.72
18:18:43,1.3,-122.765335083008,38.8240013122559,2.14000010490417
18:14:37,2.8,-179.726,50.867,9.7
17:56:15,1.82,-122.733169555664,38.7736663818359,2.00999999046326
17:53:08,3.1,-152.74,59.593,90.4
17:52:47,0.96,-117.32,34.1053333333333,17.92
17:27:55,2.24,-156.1015,19.7521666666667,4.34
17:10:46,0.94,-122.835830688477,38.8368339538574,1.42999994754791
17:08:31,1.03,-122.801170349121,38.8354988098145,2.26999998092651
17:01:49,3.5,-160.0924,54.6873,35.0
16:50:44,1.9,-151.283,61.158,70.7
16:49:49,0.9,-117.806,35.2925,7.9
16:47:08,0.82,-122.942001342773,38.7845001220703,4.1399998664856
16:44:19,3.63,-122.937,38.7863333333333,5.49
16:18:55,0.75,-117.033333333333,34.2335,4.29
16:18:43,4.3,179.6601,-32.8373,241.109
16:14:47,1.8,-148.867,64.001,118.4
16:04:32,1.75,-116.393,33.3361666666667,7.47
16:03:00,0.77,-122.757331848145,38.7840003967285,3.67000007629395
15:59:28,0.46,-117.912,34.4468333333333,9.97
15:57:51,1.5,-103.801,32.004,7.3431
15:55:42,0.72,-116.767333333333,33.6615,15.71
15:43:41,1.9,-176.46,51.458,58.6
15:27:02,0.93,-122.838996887207,38.6191673278809,1.66999995708466
15:19:30,0.74,-117.214166666667,34.006,4.09
15:16:34,0.75,-122.766670227051,38.7936668395996,7.25
15:09:49,0.74,-122.794166564941,38.8091659545898,3.39000010490417
15:06:30,1.9,-150.089,62.32,10.6
15:00:43,2.0,-151.07,61.064,64.6
